invoice#,title,rate,date,description,hours,discount,subtotal,rate_wn,rate_ptm,rate_wd,rate_ftm,rate_nm,down,jingletown,up,atrium,broadway,omi,east_oak,west_oak,fdd,rcd,hdd,fd,pd,mrd
415009,"Black Evolution: Activism, Art & The Spirit ",Part Time Member Weekend Rate -- Founders Discount,2015-04-18,IHO Staffing,0,,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
415009,"Black Evolution: Activism, Art & The Spirit ",Part Time Member Weekend Rate -- Founders Discount,2015-04-18,Set Up & Reset,0,,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
415009,"Black Evolution: Activism, Art & The Spirit ",Part Time Member Weekend Rate -- Founders Discount,2015-04-18,Janitorial/Waste Removal Fee,Flat Fee,1,50,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
415011,Sameness & Difference Series,None Member Weekend Rate - Founder Discount,2015-04-24,Atrium,2.5,1,562.5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
415011,Sameness & Difference Series,None Member Weekend Rate - Founder Discount,2015-04-24,OMI Gallery,5,,300,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
415011,Sameness & Difference Series,None Member Weekend Rate - Founder Discount,2015-04-24,Coffee & Tea Service ,3,,75,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
415011,Sameness & Difference Series,None Member Weekend Rate - Founder Discount,2015-04-24,Set Up & Break Down,4,,320,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
415011,Sameness & Difference Series,None Member Weekend Rate - Founder Discount,2015-04-24,IHO Staffing,4,,180,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
415006,Flock Together,Part Time Member Weekday Rate,2015-06-04,Atrium,2,,300,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
415006,Flock Together,Part Time Member Weekday Rate,2015-06-04,IHO Staffing,4,,160,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415006,Flock Together,Part Time Member Weekday Rate,2015-06-04,Set Up & Reset,2,,100,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415006,Flock Together,Part Time Member Weekday Rate,2015-06-04,Janitorial Service,Flat Fee,,200,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415006,Flock Together,Part Time Member Weekday Rate,2015-06-04,Waste Removal Fee,Flat Fee,1,50,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008-2,Imposter Syndrome Workshop,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,2015-08-11,IHO Staffing,4,,140,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008-2,Imposter Syndrome Workshop,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,2015-08-11,Standard Janitorial Fee,Flat Fee,,150,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008-2,Imposter Syndrome Workshop,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,2015-08-11,Set Up & Reset,2,,100,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715008-2,Imposter Syndrome Workshop,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,2015-08-11,On Broadway,2,,300,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
715008-2,Imposter Syndrome Workshop,Part Time Member Wkday Rate  - Offering Broadway ($295/hr) at the Atrium,2015-08-11,Compostable Dishware & Silverware (50-100 Hot Cups),Flat Fee,,15.05,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115013,Bay Area MC Olympics Finals,Part Time Member Weekend Rate,2015-05-30,Standard Janitorial Fee,Flat Fee,,350,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115013,Bay Area MC Olympics Finals,Part Time Member Weekend Rate,2015-05-30,On Broadway,2,,510,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
115013,Bay Area MC Olympics Finals,Part Time Member Weekend Rate,2015-05-30,Site Manager,5.5,,220,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115013,Bay Area MC Olympics Finals,Part Time Member Weekend Rate,2015-05-30,Set Up & Break Down,3.5,,262.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2057,Oakland Answers 2014,Weekend rate - part time member discount,2014-05-31,Atrium,5.5,,825,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2057,Oakland Answers 2014,Weekend rate - part time member discount,2014-05-31,Standard Cleaning Fee,Flat Fee,,250,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2057,Oakland Answers 2014,Weekend rate - part time member discount,2014-05-31,On Broadway,5.5,,1402.5,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2057,Oakland Answers 2014,Weekend rate - part time member discount,2014-05-31,Set Up & Break Down,2,,100,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215012,Congresswoman Barbara Lee Fundraiser,Full Time Member Weekday Rate,2015-03-12,Atrium,2,,220,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
215012,Congresswoman Barbara Lee Fundraiser,Full Time Member Weekday Rate,2015-03-12,IHO Staffing,4,,160,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215012,Congresswoman Barbara Lee Fundraiser,Full Time Member Weekday Rate,2015-03-12,Set Up & Reset,2,,150,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215012,Congresswoman Barbara Lee Fundraiser,Full Time Member Weekday Rate,2015-03-12,Standard Janitorial Fee/Waste Removal,Flat Fee,,300,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315002-2,Develop Yourself Tech Summit,Part Time Member Weekend Rate  - Multi Day Discount,0001-255-255,IHO Staffing,10.5,,420,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315002-2,Develop Yourself Tech Summit,Part Time Member Weekend Rate  - Multi Day Discount,0001-255-255,Set Up & Reset,4,,300,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315002-2,Develop Yourself Tech Summit,Part Time Member Weekend Rate  - Multi Day Discount,0001-255-255,On Broadway,16,0.7,4080,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
315002-2,Develop Yourself Tech Summit,Part Time Member Weekend Rate  - Multi Day Discount,0001-255-255,Standard Janitorial Fee/Waste Removal,Flat Fee,,500,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315002-2,Develop Yourself Tech Summit,Part Time Member Weekend Rate  - Multi Day Discount,0001-255-255,Atrium (50% cancellation deposit),1,0.5,864,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
515005,Creative Entrepreneurship in Policy & Business,Part Time Member Weekday Rate,2015-06-03,IHO Staffing,4,,160,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515005,Creative Entrepreneurship in Policy & Business,Part Time Member Weekday Rate,2015-06-03,Janitorial/Waste Removal Fee,Flat Fee,,250,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515005,Creative Entrepreneurship in Policy & Business,Part Time Member Weekday Rate,2015-06-03,Set Up & Reset ,2,,150,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515005,Creative Entrepreneurship in Policy & Business,Part Time Member Weekday Rate,2015-06-03,Atrium ,2,,300,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2146,Beyond the Culture of Separation,Full Time Member Weekday Rate,2014-10-27,Meridian Room,2.5,,112.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2146,Beyond the Culture of Separation,Full Time Member Weekday Rate,2014-10-13,Meridian Room,2.5,,112.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2146,Beyond the Culture of Separation,Full Time Member Weekday Rate,2014-10-06,Meridian Room,2.5,,112.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2146,Beyond the Culture of Separation,Full Time Member Weekday Rate,2014-10-20,Meridian Room,2.5,,112.5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2156,HERA 9th Anniversary Pre-Celebration: Scotch Tasting,Non Member Weekday Rate,2014-10-16,OMI Gallery,1,,115,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2156,HERA 9th Anniversary Pre-Celebration: Scotch Tasting,Non Member Weekday Rate,2014-10-16,Set Up & Break Down,1.5,,75,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2156,HERA 9th Anniversary Pre-Celebration: Scotch Tasting,Non Member Weekday Rate,2014-10-16,Small Event Janitorial Fee,Flat Fee,,75,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415007,"Tradeswomen, Inc. Celebration",Part Time Member Weekday Rate -- multi room discount,2015-09-25,Set Up & Reset,4,,200,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
415007,"Tradeswomen, Inc. Celebration",Part Time Member Weekday Rate -- multi room discount,2015-09-25,On Broadway,3,0.15,885,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
415007,"Tradeswomen, Inc. Celebration",Part Time Member Weekday Rate -- multi room discount,2015-09-25,Large Party Janitorial Fee,Flat Fee,,350,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
415007,"Tradeswomen, Inc. Celebration",Part Time Member Weekday Rate -- multi room discount,2015-09-25,Early Closing Fee,1,,75,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
415007,"Tradeswomen, Inc. Celebration",Part Time Member Weekday Rate -- multi room discount,2015-09-25,Atrium,3,0.15,540,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
415007,"Tradeswomen, Inc. Celebration",Part Time Member Weekday Rate -- multi room discount,2015-09-25,A/V Technician,5,,200,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
415007,"Tradeswomen, Inc. Celebration",Part Time Member Weekday Rate -- multi room discount,2015-09-25,IHO Staffing,7,,280,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2068,Oakland Answers 2014,Weekday Rate - part time member discount,2014-05-31,Standard Cleaning Fee,Flat Fee,,250,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2068,Oakland Answers 2014,Weekday Rate - part time member discount,2014-05-31,On Broadway,5.5,,1402.5,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2068,Oakland Answers 2014,Weekday Rate - part time member discount,2014-05-31,Set Up & Break Down,1.5,,75,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215010,"Screening ""The Mask You Live In""",Part-time Member Weekday Rate,2015-03-04,IHO Staffing,6,,180,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215010,"Screening ""The Mask You Live In""",Part-time Member Weekday Rate,2015-03-04,On Broadway,4,,900,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
215010,"Screening ""The Mask You Live In""",Part-time Member Weekday Rate,2015-03-04,Standard Janitorial/Waste Removal Fee,Flat Fee,,350,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215010,"Screening ""The Mask You Live In""",Part-time Member Weekday Rate,2015-03-04,Set Up & Break Down,2,,150,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715013-2,Dinner Lab,Non Member Weekend Rate,2015-08-08,IHO Staffing ,7.5,,225,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715013-2,Dinner Lab,Non Member Weekend Rate,2015-08-08,Sm Party Janitorial/Waste Removal Fee ,Flat Fee,,200,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715013-2,Dinner Lab,Non Member Weekend Rate,2015-08-08,On Broadway,3,,945,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
715013-2,Dinner Lab,Non Member Weekend Rate,2015-08-08,Set Up & Reset ,4.5,,337.5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415001-2,Agents of Change,Full Time Member Weekday Rate - Partner Discount,2015-06-18,Cancellation Fee,Flat Fee,,50,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2055,Oakland Boys & Men of Color Youth Summit 5/24,,2014-05-24,On Broadway,7,,980,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2055,Oakland Boys & Men of Color Youth Summit 5/24,,2014-05-24,Coffee Service - $30/day unlimited use,1,,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2055,Oakland Boys & Men of Color Youth Summit 5/24,,2014-05-24,Downtown,4,,100,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2055,Oakland Boys & Men of Color Youth Summit 5/24,,2014-05-24,A/V Tech Support,2,,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2055,Oakland Boys & Men of Color Youth Summit 5/24,,2014-05-24,Set-up/Break-down ,3.5,,175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2055,Oakland Boys & Men of Color Youth Summit 5/24,,2014-05-24,Atrium,4,,360,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2055,Oakland Boys & Men of Color Youth Summit 5/24,,2014-05-24,Meridian Room,4,,comped,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2055,Oakland Boys & Men of Color Youth Summit 5/24,,2014-05-24,Gallery,4,,240,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2167,Sandra's 40th Birthday Party,Non Member Weekend Rate,2015-01-17,Downtown,7,1,665,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2167,Sandra's 40th Birthday Party,Non Member Weekend Rate,2015-01-17,Standard Janitorial Fee,Flat Fee,,250,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2167,Sandra's 40th Birthday Party,Non Member Weekend Rate,2015-01-17,On Broadway,4,,1260,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2167,Sandra's 40th Birthday Party,Non Member Weekend Rate,2015-01-17,Set Up & Break Down,3,,225,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2167,Sandra's 40th Birthday Party,Non Member Weekend Rate,2015-01-17,A/V Technician,6,,240,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2135,,Full Time Member Weekday Rate,2014-11-05,Standard Janitorial Fee,Flat Fee,,250,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2135,,Full Time Member Weekday Rate,2014-11-05,On Broadway,3,,885,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2135,,Full Time Member Weekday Rate,2014-11-05,Early Set Up Fee,Flat Fee,,75,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2135,,Full Time Member Weekday Rate,2014-11-05,Set Up & Break Down,3,,150,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2158,Rosenberg Foundation Event,,2014-12-02,On Broadway Room Rental,Flat Fee,,50,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2107,Fall Wine Event,Non-Member Weekend Rate - Reoccuring event discount,2014-10-11,Standard Janitorial Fee,Flat Fee,,250,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2107,Fall Wine Event,Non-Member Weekend Rate - Reoccuring event discount,2014-10-11,On Broadway,3,0.6,945,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2107,Fall Wine Event,Non-Member Weekend Rate - Reoccuring event discount,2014-10-11,Set Up & Break Down,5,,375,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2174,Fertile Ground,Part Time Member Weekday Rate,2014-11-19,Uptown,2.5,,162.5,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2174,Fertile Ground,Part Time Member Weekday Rate,2014-11-19,Set Up & Break Down,1,,30,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2106,Pecha Kucha,,2014-07-26,A/V Sound Technician,6.5,,260,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315011,Cleantech Open Business Briefing,Non Member Weekday Rate - Sponsorhsip,2015-04-21,IHO Staffing,5,,200,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315011,Cleantech Open Business Briefing,Non Member Weekday Rate - Sponsorhsip,2015-04-21,Set Up & Reset,2,,150,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315011,Cleantech Open Business Briefing,Non Member Weekday Rate - Sponsorhsip,2015-04-21,On Broadway,3,0.8,885,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
115005-4,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Atrium,2.5,0.1,375,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
115005-4,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,On Broadway,2.5,0.1,562.5,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
115005-4,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Large Party Janitorial Fee,Flat Fee,,500,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115005-4,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Jingletown Lounge,2.5,0.1,287.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
115005-4,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,OMI Gallery,5,0.1,425,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
115005-4,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Waste Removal Fee ,Flat Fee,,100,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115005-4,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Set Up & Break Down,4,,300,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115005-4,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,A/V Technician,4.5,,180,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115005-4,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,East Oak,7,0.1,175,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
115005-4,A Taste of Spring,Part-time Member Weekday Rate -- Multi-Room Discount,2015-05-07,Site Manager/Staffing,6.5,,227.5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
115011,Prisoner Reentry Community Cocktail Reception,Non Member Weekday Rate,2015-01-27,IHO Staffing,4.5,,157.5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115011,Prisoner Reentry Community Cocktail Reception,Non Member Weekday Rate,2015-01-27,Standard Janitorial Fee,Flat Fee,,300,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115011,Prisoner Reentry Community Cocktail Reception,Non Member Weekday Rate,2015-01-27,Set Up & Break Down,2.5,,125,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115011,Prisoner Reentry Community Cocktail Reception,Non Member Weekday Rate,2015-01-27,Jingletown Lounge,2,,300,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
115011,Prisoner Reentry Community Cocktail Reception,Non Member Weekday Rate,2015-01-27,Waste Removal,Flat Fee,,50,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115015,SustainAbility RoundTable: See Change,Full Time Member Weekday Rate,2014-02-12,OMI Gallery,2,,120,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
115015,SustainAbility RoundTable: See Change,Full Time Member Weekday Rate,2014-02-12,Set Up & Break Down,2,,60,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115015,SustainAbility RoundTable: See Change,Full Time Member Weekday Rate,2014-02-12,Small Event Janitorial Fee,Flat Fee,,100,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2190,Breakthrough: Kerusso New Year's Eve concert,Non Member Weekday Rate -- Holiday Rate,2014-12-31,On Broadway,4.5,,1800,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2190,Breakthrough: Kerusso New Year's Eve concert,Non Member Weekday Rate -- Holiday Rate,2014-12-31,Additional Holiday Staffing,6.5,,390,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2190,Breakthrough: Kerusso New Year's Eve concert,Non Member Weekday Rate -- Holiday Rate,2014-12-31,Set Up & Break Down,2,,230,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2190,Breakthrough: Kerusso New Year's Eve concert,Non Member Weekday Rate -- Holiday Rate,2014-12-31,A/V Technician,6.5,,390,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2190,Breakthrough: Kerusso New Year's Eve concert,Non Member Weekday Rate -- Holiday Rate,2014-12-31,Large Party Janitorial Fee,Flat Fee,,500,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2137,Living the New Economy Convergence,Full Time Member Rate,2014-10-24,Sat & Sun Cancellation Fee,Flat Fee,,50,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2137,Living the New Economy Convergence,Full Time Member Rate,2014-10-24,Set Up & Break Down,2.5,,125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2137,Living the New Economy Convergence,Full Time Member Rate,2014-10-24,Space Rentals,4.5,0.3,1305,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015-3,10th Anniversary Celebration,Non Member Weekend Rate,2015-04-24,Compostables,100 cups,,15,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2139,Golden Gate Feng Shui School,Full Time Member Weekday Rate -- Multi-Day Discount,2014-10-31,Meridian Room,4,0.2,180,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2139,Golden Gate Feng Shui School,Full Time Member Weekday Rate -- Multi-Day Discount,0001-255-255,Meridian Room,14,0.2,630,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2104,Black Elected Officials Breakfast,Part Time Weekday Rate,2014-07-23,Standard Janitorial Fee,Flat Fee,,100,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2104,Black Elected Officials Breakfast,Part Time Weekday Rate,2014-07-23,On Broadway,2.5,,562.5,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
215007,Life is Loving Black Love Conversations,Part Time Member Weekend Rate,2015-02-14,Site Manager/Staffing,5.5,,220,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215007,Life is Loving Black Love Conversations,Part Time Member Weekend Rate,2015-02-14,Standard Janitorial Fee,Flat Fee,,250,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215007,Life is Loving Black Love Conversations,Part Time Member Weekend Rate,2015-02-14,On Broadway,3,,765,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
215007,Life is Loving Black Love Conversations,Part Time Member Weekend Rate,2015-02-14,Set Up & Break Down,2.5,,187.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2152, Impact Investing:Business Innovation Series II,,2014-09-24,On Broadway,2,,280,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2152, Impact Investing:Business Innovation Series II,,2014-09-24,Set up / Break Down,1,,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2103,,Non Member Weekday Rate,2014-08-04,Standard Janitorial Fee,Flat Fee,,250,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2103,,Non Member Weekday Rate,2014-08-04,On Broadway,3,,885,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2103,,Non Member Weekday Rate,2014-08-04,Set Up & Break Down,2,,100,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2130,Urban Land Institute - Explore Oakland: Uptown,Full Time Weekday Rate,2014-10-03,Atrium,1.5,,165,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2130,Urban Land Institute - Explore Oakland: Uptown,Full Time Weekday Rate,2014-10-03,Standard Janitorial Fee,Flat Fee,,100,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2130,Urban Land Institute - Explore Oakland: Uptown,Full Time Weekday Rate,2014-10-03,Set Up & Break Down,2,,100,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2130,Urban Land Institute - Explore Oakland: Uptown,Full Time Weekday Rate,2014-10-03,Early Set Up Fee,Flat Fee,,75,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215004,Design Thinking for a Just Economy ,Full Time Member Weekday Rate,2015-02-12,Atrium,2,0.15,220,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
215004,Design Thinking for a Just Economy ,Full Time Member Weekday Rate,2015-02-12,IHO Staffing,4,,160,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215004,Design Thinking for a Just Economy ,Full Time Member Weekday Rate,2015-02-12,Set Up & Break Down,2,,150,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215004,Design Thinking for a Just Economy ,Full Time Member Weekday Rate,2015-02-12,Waste Removal Fee (mid size),Flat Fee,1,50,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215004,Design Thinking for a Just Economy ,Full Time Member Weekday Rate,2015-02-12,Standard Janitorial Fee,Flat Fee,1,250,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164,Kathryn A Snyder,Non Member Weekday Rate,2014-12-01,Standard Janitorial Fee,Flat Fee,,250,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164,Kathryn A Snyder,Non Member Weekday Rate,2014-12-01,On Broadway,2,,590,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2164,Kathryn A Snyder,Non Member Weekday Rate,2014-12-01,Early Set Up Fee,Flat Fee ,1,75,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164,Kathryn A Snyder,Non Member Weekday Rate,2014-12-01,Set Up & Break Down,2,,100,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2164,Kathryn A Snyder,Non Member Weekday Rate,2014-12-01,A/V Technician,3.5,,140,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
